,date,Mercedes-Benz_메르세데스벤츠코리아_x,ASTON MARTIN_기흥애스턴마틴밴티지,ASTON MARTIN_기흥인터내셔널애스턴마틴,Nissan_닛산엑스트레일,Nissan_닛산알티마,Nissan_닛산인피니티Q30,Nissan_닛산인피니티Q50,Nissan_닛산인피니티QX50,Mercedes-Benz_더클래스효성,Mercedes-Benz_더클래스효성벤츠E클래스,Mercedes-Benz_더클래스효성벤츠GLE쿠페,Mercedes-Benz_더클래스효성벤츠S클래스,BMW_도이치모터스,BMW_도이치모터스BMW,Lincoln_링컨컨티넨탈,Lincoln_링컨에비에이터,Mercedes-Benz_메르세데스벤츠,Mercedes-Benz_벤츠E클래스,Mercedes-Benz_벤츠EQ,Mercedes-Benz_벤츠GLA클래스,Mercedes-Benz_벤츠S350DAMG,Mercedes-Benz_벤츠S클래스,Mercedes-Benz_벤츠SUV,Mercedes-Benz_벤츠C클래스,Mercedes-Benz_벤츠C클래스카브리올레,Mercedes-Benz_벤츠C클래스쿠페,Mercedes-Benz_벤츠CLS,Mercedes-Benz_메르세데스벤츠코리아_y,Volvo_볼보*,Volvo_볼보S60*,Volvo_볼보S90,Volvo_볼보크로스컨트리*,Volvo_볼보XC40,Volvo_볼보XC60,Volvo_볼보XC90,Volvo_볼보자동차코리아,비워크,비워크지프,Audi_아우디A3스포트백,Audi_아우디A5,Audi_아우디A6,Audi_아우디A6아반트,Audi_아우디A6아반트&A4,Audi_아우디A7,Audi_아우디A8,Audi_아우디A4,Audi_아우디A4&A5*,Audi_아우디Q,Audi_아우디Q7,Audi_아우디Q8,Audi_아우디코리아,Audi_아우디코리아아우디,Volkswagen_아우디폭스바겐,Volkswagen_아우디폭스바겐티록,Volkswagen_아우디폭스바겐제타,Volkswagen_아우디폭스바겐티구안,Audi_아우디폭스바겐코리아,Jaguar_재규어E-PACE,Jaguar_재규어F-PACE,Jaguar_재규어XE,Jaguar_재규어XF,Jaguar_재규어XJ,Land Rover_재규어랜드로버레인지로버,Land Rover_재규어랜드로버레인지로버벨라,Land Rover_재규어랜드로버레인지로버스포츠,Land Rover_재규어랜드로버레인지로버이보크,Land Rover_재규어랜드로버레인지로버이보크컨버터블,Land Rover_재규어랜드로버디펜더,Land Rover_재규어랜드로버디스커버리,Land Rover_재규어랜드로버디스커버리스포츠,Land Rover_재규어랜드로버코리아,Cadillac_지엠캐딜락XT6,Cadillac_지엠캐딜락CT6,Cadillac_지엠캐딜락XT5,GM_지엠코리아,Cadillac_지엠코리아캐딜락,Cadillac_캐딜락코리아,Cadillac_캐딜락*,Cadillac_캐딜락에스컬레이드플래티넘,Cadillac_캐딜락CT6,Cadillac_캐딜락XT5,Cadillac_캐딜락에스컬레이드,Chrysler_크라이슬러피아트500X,Chrysler_크라이슬러지프,Chrysler_크라이슬러지프레니게이드,Chrysler_크라이슬러지프랭글러,Chrysler_크라이슬러지프컴패스,Ford_포드레인저,Ford_포드몬데오,Ford_포드익스플로러,Ford_포드쿠가,Ford_포드포커스,Ford_포드링컨MKZ,Ford_포드세일즈서비스코리아,Porsche_포르쉐파나메라*,Porsche_포르쉐코리아,Volkswagen_폭스바겐골프,Volkswagen_폭스바겐파사트,Volkswagen_폭스바겐파사트GT,Volkswagen_폭스바겐아테온,Volkswagen_폭스바겐투아렉,Nissan_한국닛산,Lexus_한국토요타렉서스ES300H,Toyota_한국토요타자동차,Lexus_한국토요타렉서스GS450H,Lexus_한국토요타렉서스GSF,Lexus_한국토요타렉서스SUV,Lexus_한국토요타자동차렉서스,Toyota_한국토요타프리우스,Toyota_한국토요타프리우스C,Toyota_한국토요타GR수프라,Citroen_한불모터스시트로엥,한불모터스DS7크로스백,Honda_혼다코리아,BMW_BMW코리아,BMW_BMW3시리즈,BMW_BMW6시리즈그란투리스모,MINI_BMW미니컨버터블,MINI_BMW미니컨트리맨,MINI_BMW미니쿠퍼,MINI_BMW미니클럽맨,MINI_BMW미니JCW클럽맨&컨트리맨,BMW_BMW코리아5시리즈,BMW_BMW코리아7시리즈,BMW_BMWI8,BMW_BMWM5,BMW_BMWX,BMW_BMWX3,BMW_BMWX5,BMW_BMWX6,BMW_BMWX7,BMW_BMWX드라이브,BMW_BMWX레인지,Chrysler_FCA지프,Maserati_FMK마세라티,Maserati_FMK마세라티그란투리스모,Citroen_한불모터스시트로엥C4칵투스,Citroen_한불모터스시트로엥C5에어크로스,Citroen_한불모터스시트로엥그랜드C4스페이스투어러,Citroen_한불모터스시트로엥그랜드C4피카소,Toyota_한국토요타RAV4,Toyota_한국토요타시에나,Toyota_한국토요타아발론,Toyota_한국토요타캠리,Toyota_한국토요타캠리&프리우스,Toyota_한국토요타프리우스프라임,Maserati_FMK마세라티기블리,Maserati_FMK마세라티르반떼,Maserati_FMK마세라티르반떼트로페오,Maserati_FMK마세라티르반떼GTS,Maserati_FMK마세라티SUV,Lexus_한국토요타렉서스RX450HL,Lexus_한국토요타렉서스RX,Lexus_한국토요타렉서스NX,Lexus_한국토요타렉서스LC500H,Lexus_한국토요타렉서스LS,Lexus_한국토요타렉서스LS500,Lexus_한국토요타렉서스LS500H,Lexus_한국토요타렉서스UX,Lexus_한국토요타렉서스UX250H,Chrysler_FCA지프체로키&그랜드체로키,Peugeot_한불모터스푸조2008,Peugeot_한불모터스푸조3008,Peugeot_한불모터스푸조308GT,Peugeot_한불푸조308,Peugeot_한불모터스푸조5008,Peugeot_한불모터스푸조508,Peugeot_한불모터스푸조SUV,Honda_혼다CR-V,Honda_혼다CR-V&파일럿,Honda_혼다ACCORD,Honda_혼다파일럿
995,2018-09-22,1.67116,0.25312,0.25312,0.02661,,0.22553,0.57883,0.17737,2.96872,3.22838,0.82978,2.08449,1.86404,1.86404,0.08881,0.06848,2.96872,3.22838,0.01088,0.59263,0.34798,2.08449,0.51592,1.90832,1.90832,1.07424,1.07424,1.67116,0.66489,0.13246,0.16252,0.01064,0.36912,0.78959,0.52505,0.61457,,,0.07192,0.03119,0.21577,1.69215,1.69215,0.8753,0.4042,1.28206,1.28206,0.04839,0.5406,0.92555,1.2278,1.2278,1.06186,,0.12285,,0.92959,0.17326,0.25771,0.26134,0.41815,0.16213,2.59194,0.69136,0.48833,0.94593,0.94593,0.06799,1.02216,1.02216,2.59194,1.0437,0.84551,1.02071,0.12631,1.03014,1.03014,1.02071,0.6069,0.84551,0.50237,0.06775,0.1585,1.29053,,0.33805,0.00701,1.12839,0.08687,0.69088,0.04863,0.02782,0.39662,0.64998,1.01248,2.06804,0.6403,0.64853,0.22384,,,0.37726,0.02928,0.56698,0.02758,0.0058,0.17181,1.70239,0.52681,0.12147,,0.06824,0.01427,0.6357,1.86404,0.2006,0.01113,0.05009,0.09074,0.08687,0.09824,0.0438,0.14567,,0.14107,0.11155,0.37193,0.67273,0.81211,0.69813,0.02323,0.0029,,1.29053,1.81322,0.26933,0.09002,0.01935,,,0.22045,0.00871,0.10453,0.14882,0.14882,0.14882,0.73613,0.35693,0.35693,0.35693,0.35693,0.00483,0.00895,0.01306,0.00241,0.02298,0.02298,0.02032,0.01209,0.01209,,0.15221,0.19262,0.09703,0.09703,0.09994,0.17689,0.17689,0.09147,0.09147,1.07685,0.2006
996,2018-09-23,1.82836,0.24537,0.24537,0.03339,,0.21803,0.54108,0.18149,3.24798,3.69469,0.91641,2.40295,2.42667,2.42667,0.07961,0.07743,3.24798,3.69469,0.00919,0.67345,0.35983,2.40295,0.57254,2.2171,2.2171,1.24806,1.24806,1.82836,0.73314,0.12751,0.19319,0.01267,0.36401,0.8159,0.51019,0.67765,,,0.07192,0.03329,0.22498,1.76437,1.76437,0.97321,0.40755,1.34594,1.34594,0.05081,0.52777,0.92943,1.33897,1.33897,1.0639,,0.1213,,1.01376,0.17979,0.26836,0.25965,0.43969,0.18367,2.82014,0.75597,0.53455,1.03111,1.03111,0.06727,1.15864,1.15864,2.82014,1.14267,0.83631,1.10734,0.11421,1.11532,1.11532,1.10734,0.68434,0.83631,0.60061,0.06872,0.16576,1.39071,,0.3366,0.00774,0.91544,0.09219,0.8443,0.06146,0.03194,0.42348,0.70152,1.1175,2.11886,0.67611,0.66038,0.23206,,,0.40605,0.0225,0.57932,0.02686,0.00871,0.17762,1.75611,0.53261,0.1176,,0.05977,0.01451,0.6916,2.42667,0.23351,0.00483,0.06098,0.0951,0.08058,0.08276,0.05009,0.16213,,0.14858,0.1055,0.40315,0.77315,0.88253,0.75186,0.01935,0.00362,,1.39071,2.15467,0.26038,0.0934,0.00459,,,0.25384,0.01355,0.07017,0.1539,0.1539,0.1539,0.81211,0.40194,0.40194,0.40194,0.40194,0.0012,0.01113,0.015,0.00362,0.02565,0.02565,0.01984,0.01137,0.01137,,0.15511,0.17955,0.08905,0.08905,0.10163,0.17399,0.17399,0.09074,0.09074,1.23584,0.24223
997,2018-09-24,2.1557,0.24368,0.24368,0.0317,,0.25917,0.65288,0.20036,3.82948,4.78026,1.01611,3.31791,3.19619,3.19619,0.10478,0.05831,3.82948,4.78026,0.01355,0.79178,0.54568,3.31791,0.73758,2.81821,2.81821,1.58643,1.58643,2.1557,0.87767,0.13643,0.18005,0.01398,0.41404,0.97103,0.62867,0.81125,,,0.08164,0.03907,0.24981,1.95909,1.95909,1.13666,0.52954,1.4846,1.4846,0.05299,0.57666,0.91574,1.55907,1.55907,1.29299,,0.15101,,1.1804,0.1931,0.27223,0.28627,0.54834,0.19552,3.81786,0.77122,0.62384,1.28278,1.28278,0.06654,1.51412,1.51412,3.81786,1.3607,1.02869,1.33723,0.13745,1.3486,1.3486,1.33723,0.84309,1.02869,0.53939,0.08179,0.23037,1.59325,,0.42638,0.01693,0.96045,0.10405,0.94545,0.05952,0.03823,0.55584,0.95198,1.26294,2.64615,0.80534,0.77436,0.24561,,,0.49898,0.02565,0.70636,0.03557,0.00653,0.21537,2.05618,0.67684,0.12898,,0.11567,0.01113,0.85301,3.19619,0.2657,0.01064,0.05372,0.10574,0.11373,0.11712,0.04331,0.19625,,0.17495,0.12026,0.44211,0.89753,1.06039,1.07177,0.02371,0.00217,,1.59325,2.71028,0.30514,0.11736,0.00435,,,0.30176,0.00822,0.08106,0.19794,0.19794,0.19794,0.96795,0.48276,0.48276,0.48276,0.48276,0.0029,0.00677,0.01645,0.0029,0.02782,0.02782,0.02468,0.01185,0.01185,,0.1781,0.20181,0.11591,0.11591,0.11736,0.21827,0.21827,0.48131,0.48131,1.42991,0.31724
998,2018-09-25,1.98093,0.23908,0.23908,0.0421,,0.23593,0.57714,0.19697,3.51901,4.15375,0.94182,2.4966,2.40174,2.40174,0.0951,0.0663,3.51901,4.15375,0.0104,0.66353,0.38694,2.4966,0.65724,2.36181,2.36181,1.32952,1.32952,1.98093,0.81542,0.13231,0.17285,0.0146,0.37737,0.93426,0.64806,0.7537,,,0.11611,0.04008,0.23734,1.8613,1.8613,1.04184,0.48263,1.56688,1.56688,0.05831,0.55173,0.85136,1.49592,1.49592,1.20001,0.00092,0.13445,,1.13259,0.16721,0.2582,0.27151,0.45203,0.1977,3.11779,0.65869,0.53576,1.03135,1.03135,0.06461,1.31932,1.31932,3.11779,1.34691,1.12065,1.3244,0.13745,1.33094,1.33094,1.32319,0.76734,1.12065,0.53528,0.07259,0.17786,1.47129,,0.35645,0.01427,0.95658,0.10429,0.93407,0.06194,0.03557,0.44259,0.86196,1.16421,2.26671,0.71895,0.69378,0.23618,,,0.43582,0.02395,0.66789,0.02928,0.0075,0.21803,1.9001,0.61973,0.13648,,0.06993,0.01597,0.76613,2.40174,0.28167,0.01935,0.04815,0.08542,0.08663,0.10453,0.06098,0.33709,,0.19939,0.11615,0.39492,0.83486,0.96965,0.80364,0.02686,0.00314,,1.47129,2.16653,0.22505,0.09752,0.00774,,,0.29256,0.01621,0.10962,0.16818,0.16818,0.16818,0.80945,0.41598,0.41598,0.41598,0.41598,0.00338,0.01016,0.01814,0.00145,0.02807,0.02807,0.01718,0.00871,0.00871,,0.17907,0.2611,0.16213,0.16213,0.14979,0.23618,0.23618,0.22819,0.22819,1.22882,0.2899
999,2018-09-26,1.93952,0.27635,0.27635,0.04041,,0.23085,0.6115,0.19722,3.44544,3.95798,0.97328,2.29575,2.30204,2.30204,0.08735,0.07888,3.44544,3.95798,0.01355,0.69813,0.34943,2.29575,0.62481,2.33471,2.33471,1.31426,1.31426,1.93952,0.76774,0.12975,0.15944,0.05102,0.38738,0.97606,0.67287,0.70963,,,0.17502,0.04086,0.2445,1.91739,1.91739,1.05723,0.48301,1.65569,1.65569,0.05275,0.59263,0.78311,1.49694,1.49694,1.21656,,0.13058,,1.13337,0.181,0.26352,0.26957,0.42953,0.17495,3.134,0.83244,0.55318,1.04539,1.04539,0.06969,1.25737,1.25737,3.134,1.22519,0.88471,1.17752,0.14446,1.18816,1.18816,1.17752,0.83946,0.88471,0.83244,0.07985,0.17084,1.43548,,0.32668,0.0104,0.77775,0.09244,0.97134,0.06291,0.04428,0.40097,0.75379,1.09645,2.10022,0.67684,0.70588,0.24029,,,0.4455,0.01935,0.67684,0.04041,0.00677,0.19625,1.81879,0.61804,0.15245,,0.0571,0.02468,0.80364,2.30204,0.30466,0.02226,0.05589,0.09123,0.09026,0.10647,0.05226,0.2248,,0.18681,0.11615,0.39831,0.82978,0.91568,0.75549,0.02153,0.0029,,1.43548,1.88655,0.30006,0.09268,0.00919,0.00169,0.00169,0.30877,0.01379,0.10816,0.15221,0.15221,0.15221,0.83292,0.47526,0.47526,0.47526,0.47526,0.00217,0.01185,0.0254,0.00241,0.02371,0.02371,0.01669,0.00725,0.00725,,0.20012,0.21658,0.1372,0.1372,0.15075,0.32595,0.32595,0.1297,0.1297,1.27117,0.33394
1000,2018-09-27,1.97112,0.2611,0.2611,0.04815,,0.23666,0.56794,0.18729,3.50158,3.7985,0.93528,2.30011,2.43441,2.43441,0.0859,0.06799,3.50158,3.7985,0.01355,0.67974,0.39444,2.30011,0.59045,2.17984,2.17984,1.22708,1.22708,1.97112,0.81869,0.14707,0.155,0.1886,0.40883,1.04204,0.61936,0.75673,,,0.16217,0.04082,0.23198,1.81923,1.81923,0.95187,0.43473,1.72949,1.72949,0.05952,0.53407,0.70443,1.41315,1.41315,1.23209,0.00077,0.14265,,1.06993,0.19915,0.24005,0.26691,0.43316,0.17157,2.57186,0.63643,0.45373,0.95803,0.95803,0.05275,1.01635,1.01635,2.57186,0.98344,0.64659,0.94908,0.20375,0.9665,0.9665,0.94908,0.63038,0.64659,0.49632,0.06751,0.15826,1.34933,,0.29958,0.01258,1.04224,0.10841,0.9273,0.0738,0.0542,0.40533,0.76976,1.01442,1.89695,0.70757,0.73831,0.26159,,,0.41065,0.03242,0.66401,0.02855,0.00604,0.17036,1.74571,0.59384,0.13938,,0.05517,0.03412,0.81671,2.43441,0.38282,0.04549,0.06582,0.09219,0.08663,0.08905,0.05589,0.24997,,0.18996,0.13188,0.41404,0.84309,0.93044,0.75113,0.02202,0.0012,,1.34933,1.73821,0.26715,0.10357,0.00677,0.00145,0.00145,0.28675,0.00871,0.08614,0.14688,0.14688,0.14688,0.7884,0.45106,0.45106,0.45106,0.45106,0.00241,0.01355,0.02129,0.00459,0.02855,0.02855,0.02105,0.00653,0.00653,,0.17762,0.20496,0.10792,0.10792,0.1418,0.21851,0.21851,0.15293,0.15293,1.40305,0.30466
1001,2018-09-28,1.76979,0.3003,0.3003,0.04162,,0.21174,0.5314,0.18488,3.14392,3.46771,0.84914,2.1116,2.14935,2.14935,0.07187,0.06993,3.14392,3.46771,0.01016,0.58827,0.34677,2.1116,0.51011,1.99471,1.99471,1.12287,1.12287,1.76979,0.74499,0.12709,0.14394,0.14306,0.34361,0.89221,0.55086,0.68861,,,0.1373,0.03763,0.20525,1.60962,1.60962,0.90645,0.42803,1.57365,1.57365,0.05686,0.51446,0.64332,1.2746,1.2746,1.12541,,0.12424,,0.96502,0.17157,0.2173,0.23206,0.40291,0.15608,2.46103,0.66232,0.46703,0.92657,0.92657,0.05662,0.90141,0.90141,2.46103,0.94085,0.70733,0.91931,0.18488,0.93165,0.93165,0.91786,0.60642,0.70733,0.40654,0.06678,0.16116,1.1855,,0.2882,0.01113,0.79711,0.10308,0.87358,0.06194,0.02976,0.39032,0.73056,0.98392,1.90978,0.60303,0.68144,0.21537,,,0.39057,0.02661,0.60497,0.04017,0.00774,0.15245,1.63004,0.57617,0.12486,,0.0571,0.0271,0.75476,2.14935,0.34168,0.04307,0.05299,0.08106,0.06509,0.09824,0.04404,0.22771,,0.16939,0.12268,0.36976,0.74895,0.84115,0.67103,0.02686,0.00217,,1.1855,1.81419,0.2565,0.09364,0.00798,,,0.26328,0.01088,0.07671,0.14688,0.14688,0.14688,1.04805,0.40726,0.40726,0.40726,0.40726,0.00193,0.00919,0.02226,0.00193,0.02613,0.02613,0.01863,0.00411,0.00411,0.0012,0.15051,0.19238,0.11809,0.11809,0.14011,0.25191,0.25191,0.1176,0.1176,1.30432,0.2323
1002,2018-09-29,1.82291,0.32862,0.32862,0.03678,,0.21803,0.59505,0.19286,3.2383,3.60322,0.84914,2.26115,1.971,1.971,0.08469,0.06727,3.2383,3.60322,0.01355,0.66426,0.3337,2.26115,0.56262,2.0753,2.0753,1.16823,1.16823,1.82291,0.76243,0.11832,0.1418,0.07972,0.34168,0.86753,0.56597,0.70472,,,0.12595,0.03717,0.20354,1.59621,1.59621,0.90508,0.47457,1.44758,1.44758,0.05226,0.51713,0.68052,1.33325,1.33325,1.09047,,0.12285,,1.00943,0.1752,0.24803,0.27635,0.47478,0.18536,2.73254,0.73419,0.49946,0.96892,0.96892,0.0692,1.09282,1.09282,2.73254,0.99941,0.8005,0.98223,0.13938,0.99215,0.99215,0.98102,0.61997,0.8005,0.38911,0.07259,0.17036,1.59979,,0.29329,0.02081,0.77315,0.08203,0.86075,0.05057,0.03024,0.40678,0.66159,1.11484,2.3185,0.62239,0.65893,0.22093,,,0.46873,0.02129,0.60642,0.04307,0.00532,0.17253,1.86525,0.55101,0.12849,,0.05565,0.10042,0.74556,1.971,0.2778,0.01451,0.05541,0.08421,0.07792,0.10502,0.03871,0.17616,,0.14035,0.12486,0.36395,0.76492,0.83123,0.68337,0.02516,,,1.59979,2.12273,0.26909,0.11954,0.00943,,,0.27586,0.00895,0.08639,0.15027,0.15027,0.15027,1.0812,0.44647,0.44647,0.44647,0.44647,0.0029,0.01282,0.01234,0.00314,0.02371,0.02371,0.02613,0.00193,0.00193,,0.1389,0.16527,0.09413,0.09413,0.14954,0.22384,0.22384,0.10332,0.10332,1.23971,0.2749
1003,2018-09-30,1.98461,0.30853,0.30853,0.03629,,0.22021,0.71774,0.19794,3.52554,3.77987,0.86414,2.25606,2.00512,2.00512,0.07525,0.06654,3.52554,3.77987,0.01161,0.65506,0.33418,2.25606,0.53576,2.31583,2.31583,1.30364,1.30364,1.98461,0.91472,0.15015,0.3266,0.06568,0.34794,0.93074,0.72248,0.84549,,,0.11929,0.03908,0.21226,1.6646,1.6646,0.94368,0.46054,1.51654,1.51654,0.05251,0.54689,0.86281,1.3731,1.3731,0.99462,,0.12811,,1.0396,0.17132,0.23134,0.26618,0.44477,0.1568,2.66019,0.80509,0.50261,0.99578,0.99578,0.07211,1.0691,1.0691,2.66019,0.96069,0.73806,0.93988,0.1631,0.94859,0.94859,0.93867,0.77727,0.73806,0.35161,0.08493,0.16818,1.51461,,0.27417,0.01766,0.63183,0.07913,0.81889,0.05541,0.03678,0.3441,0.70346,1.18139,2.47482,0.61078,0.62384,0.20859,,,0.44598,0.02371,0.6253,0.03218,0.00677,0.15922,1.73603,0.54641,0.12728,,0.06436,0.15342,0.70999,2.00512,0.32426,0.01597,0.06001,0.07937,0.07574,0.10889,0.03775,0.20206,,0.13986,0.10986,0.41815,0.8789,0.92077,0.72959,0.05372,0.00241,,1.51461,2.06707,0.27756,0.09244,0.00919,,,0.27127,0.01185,0.0905,0.15051,0.15051,0.15051,0.97086,0.46703,0.46703,0.46703,0.46703,0.00241,0.0133,0.01742,0.00266,0.02081,0.02081,0.015,0.00266,0.00266,,0.13624,0.16261,0.10623,0.10623,0.113,0.21174,0.21174,0.10308,0.10308,1.14049,0.28869
1004,2018-10-01,1.73137,0.32523,0.32523,0.03266,,0.19068,0.46994,0.15366,3.07568,3.31162,0.77969,1.99738,2.31366,2.31366,0.07187,0.06872,3.07568,3.31162,0.01113,0.58029,0.32354,1.99738,0.47817,1.90518,1.90518,1.07247,1.07247,1.73137,0.6905,0.11384,0.20608,0.05321,0.31992,0.81427,0.54167,0.63824,,,0.12234,0.03426,0.19101,1.49792,1.49792,0.79364,0.41202,1.43765,1.43765,0.05928,0.4876,0.70913,1.19142,1.19142,1.0874,,0.14234,0.00077,0.90205,0.15777,0.22601,0.28361,0.4213,0.16043,2.68874,0.6374,0.80146,0.88713,0.88713,0.07429,0.89221,0.89221,2.68874,0.84188,0.55996,0.82349,0.34556,0.84502,0.84502,0.82349,0.65796,0.55996,0.25989,0.08155,0.1372,1.64407,,0.25989,0.02468,0.57036,0.09558,0.86559,0.07017,0.04017,0.3441,0.63401,0.91012,1.92575,0.57182,0.63667,0.20569,,,0.40557,0.02516,0.80872,0.02782,0.01282,0.15971,1.7474,0.5648,0.12583,,0.07114,0.02758,0.69063,2.31366,0.66522,0.0438,0.05009,0.08445,0.0738,0.07235,0.03363,0.23182,,0.15463,0.11688,0.41622,0.79372,1.00086,0.65458,0.04888,0.00387,,1.64407,1.59059,0.23497,0.16527,0.01161,,,0.34967,0.01161,1.29246,0.18875,0.18875,0.18875,0.76589,0.35282,0.35282,0.35282,0.35282,0.00241,0.0104,0.01742,0.00169,0.03049,0.03049,0.01742,0.00314,0.00314,,0.17036,0.18439,0.10284,0.10284,0.12777,0.23085,0.23085,0.12268,0.12268,1.15283,0.21077
1005,2018-10-02,1.75099,0.34241,0.34241,0.03581,,0.20278,0.46292,0.16164,3.11053,3.46504,0.84163,2.02472,2.72722,2.72722,0.07501,0.08493,3.11053,3.46504,0.01306,0.5815,0.33442,2.02472,0.49874,1.97584,1.97584,1.11224,1.11224,1.75099,0.66694,0.09975,0.15192,0.04653,0.31403,0.78858,0.49987,0.61646,,,0.10174,0.03593,0.19625,1.539,1.539,0.83087,0.39042,1.41491,1.41491,0.17568,0.55367,1.00668,1.41295,1.41295,1.06022,,0.1261,,1.06977,0.17641,0.22964,0.29619,0.43945,0.17762,2.46998,0.60836,0.51422,0.88326,0.88326,0.0738,0.87745,0.87745,2.46998,0.83147,0.58101,0.80413,0.21343,0.82034,0.82034,0.80413,0.65651,0.58101,0.33297,0.0755,0.1372,1.29077,,0.24319,0.01693,0.62118,0.12486,0.97836,0.07961,0.03678,0.38064,0.62917,0.9878,1.86477,0.57738,0.59844,0.1902,,,0.39492,0.05686,0.75815,0.04259,0.0133,0.18149,3.17393,0.52487,0.10671,,0.05323,0.04622,0.6795,2.72722,1.08943,0.04113,0.04912,0.08953,0.07211,0.0692,0.03847,0.234,,0.1568,0.11276,0.44574,0.83365,1.09451,0.73516,0.03799,0.00411,,1.29077,1.65908,0.21996,0.11542,0.00992,,,0.26038,0.01379,1.27455,0.17181,0.17181,0.17181,0.84986,0.37363,0.37363,0.37363,0.37363,0.00266,0.01113,0.01427,0.00483,0.03097,0.03097,0.02274,0.00145,0.00145,,0.16527,0.16842,0.09364,0.09364,0.11494,0.19262,0.19262,0.09364,0.09364,1.11726,0.22021
1006,2018-10-03,1.78191,0.42807,0.42807,0.03605,,0.20617,0.45445,0.1447,3.16546,3.59644,0.85228,2.00948,2.45208,2.45208,0.08058,0.07356,3.16546,3.59644,0.01403,0.63836,0.3262,2.00948,0.50672,2.15346,2.15346,1.21223,1.21223,1.78191,0.75085,0.12532,0.18271,0.04064,0.43335,1.08674,0.65474,0.69402,,,0.09259,0.03451,0.20653,1.61967,1.61967,0.83558,0.39005,1.31255,1.31255,0.09655,0.50745,0.74448,1.33652,1.33652,1.0451,,0.12022,,1.01191,0.23424,0.25045,0.28457,0.42178,0.17253,2.50192,0.74823,0.5014,0.94109,0.94109,0.06412,1.00014,1.00014,2.50192,0.82881,0.55101,0.80437,0.16189,0.81453,0.81453,0.80437,0.63522,0.55101,0.27441,0.07066,0.13769,1.37571,,0.24368,0.0104,0.65651,0.08905,0.82905,0.04476,0.03145,0.33079,0.62651,1.02337,1.97245,0.5873,0.63691,0.22384,,,0.41283,0.03508,0.69959,0.03629,0.00822,0.18076,2.44675,0.52318,0.11179,,0.05493,0.02419,0.71507,2.45208,1.32973,0.02613,0.0496,0.08058,0.07332,0.06945,0.03799,0.22093,,0.1389,0.1101,0.45542,0.8184,1.08169,0.6691,0.03,0.00483,,1.37571,1.7353,0.25142,0.09848,0.00895,,,0.24924,0.00774,0.64127,0.16358,0.16358,0.16358,1.01853,0.38669,0.38669,0.38669,0.38669,0.00217,0.00629,0.02855,0.01016,0.02444,0.02444,0.02153,0.00241,0.00241,,0.14543,0.16455,0.08348,0.08348,0.15971,0.21416,0.21416,0.09147,0.09147,1.12016,0.19431
1007,2018-10-04,1.73546,0.4092,0.4092,0.03871,,0.18488,0.57496,0.19383,3.08294,3.45052,0.84163,1.90711,2.78675,2.78675,0.07598,0.06799,3.08294,3.45052,0.01451,0.58101,0.31071,1.90711,0.49728,2.06707,2.06707,1.1636,1.1636,1.73546,0.70671,0.11488,0.16606,0.03939,0.39751,0.86577,0.52114,0.65323,,,0.08792,0.03467,0.18795,1.47397,1.47397,0.78644,0.39762,1.33166,1.33166,0.16334,0.47454,0.70566,1.27439,1.27439,1.11233,0.00077,0.13956,0.00077,0.96487,0.19359,0.24634,0.29934,0.42275,0.17641,2.34197,0.64103,0.45639,0.91593,0.91593,0.0905,0.8247,0.8247,2.34197,0.90383,0.56093,0.88374,0.22553,0.90431,0.90431,0.88374,0.58972,0.56093,0.26255,0.06848,0.12438,1.36627,,0.25457,0.01669,0.63014,0.10599,0.97449,0.05638,0.03315,0.34314,0.63909,1.03281,1.9105,0.59602,0.64054,0.21488,,,0.38185,0.03823,0.63836,0.04573,0.00822,0.15148,2.20767,0.52584,0.09945,,0.05396,0.01814,0.71023,2.78675,1.51509,0.04113,0.0496,0.07719,0.07017,0.07404,0.03436,0.27369,,0.15366,0.12341,0.51834,0.80509,0.95319,0.6282,0.0271,0.00145,,1.36627,1.74208,0.22843,0.09364,0.01355,,,0.234,0.00943,0.41839,0.15124,0.15124,0.15124,0.83268,0.3579,0.3579,0.3579,0.3579,0.00217,0.01064,0.02008,0.00677,0.03508,0.03508,0.02686,0.00774,0.00774,,0.13599,0.1585,0.08881,0.08881,0.13382,0.19238,0.19238,0.09147,0.09147,1.14727,0.20859
