,date,Mercedes-Benz_메르세데스벤츠코리아_x,ASTON MARTIN_기흥애스턴마틴밴티지,ASTON MARTIN_기흥인터내셔널애스턴마틴,Nissan_닛산엑스트레일,Nissan_닛산알티마,Nissan_닛산인피니티Q30,Nissan_닛산인피니티Q50,Nissan_닛산인피니티QX50,Mercedes-Benz_더클래스효성,Mercedes-Benz_더클래스효성벤츠E클래스,Mercedes-Benz_더클래스효성벤츠GLE쿠페,Mercedes-Benz_더클래스효성벤츠S클래스,BMW_도이치모터스,BMW_도이치모터스BMW,Lincoln_링컨컨티넨탈,Lincoln_링컨에비에이터,Mercedes-Benz_메르세데스벤츠,Mercedes-Benz_벤츠E클래스,Mercedes-Benz_벤츠EQ,Mercedes-Benz_벤츠GLA클래스,Mercedes-Benz_벤츠S350DAMG,Mercedes-Benz_벤츠S클래스,Mercedes-Benz_벤츠SUV,Mercedes-Benz_벤츠C클래스,Mercedes-Benz_벤츠C클래스카브리올레,Mercedes-Benz_벤츠C클래스쿠페,Mercedes-Benz_벤츠CLS,Mercedes-Benz_메르세데스벤츠코리아_y,Volvo_볼보*,Volvo_볼보S60*,Volvo_볼보S90,Volvo_볼보크로스컨트리*,Volvo_볼보XC40,Volvo_볼보XC60,Volvo_볼보XC90,Volvo_볼보자동차코리아,비워크,비워크지프,Audi_아우디A3스포트백,Audi_아우디A5,Audi_아우디A6,Audi_아우디A6아반트,Audi_아우디A6아반트&A4,Audi_아우디A7,Audi_아우디A8,Audi_아우디A4,Audi_아우디A4&A5*,Audi_아우디Q,Audi_아우디Q7,Audi_아우디Q8,Audi_아우디코리아,Audi_아우디코리아아우디,Volkswagen_아우디폭스바겐,Volkswagen_아우디폭스바겐티록,Volkswagen_아우디폭스바겐제타,Volkswagen_아우디폭스바겐티구안,Audi_아우디폭스바겐코리아,Jaguar_재규어E-PACE,Jaguar_재규어F-PACE,Jaguar_재규어XE,Jaguar_재규어XF,Jaguar_재규어XJ,Land Rover_재규어랜드로버레인지로버,Land Rover_재규어랜드로버레인지로버벨라,Land Rover_재규어랜드로버레인지로버스포츠,Land Rover_재규어랜드로버레인지로버이보크,Land Rover_재규어랜드로버레인지로버이보크컨버터블,Land Rover_재규어랜드로버디펜더,Land Rover_재규어랜드로버디스커버리,Land Rover_재규어랜드로버디스커버리스포츠,Land Rover_재규어랜드로버코리아,Cadillac_지엠캐딜락XT6,Cadillac_지엠캐딜락CT6,Cadillac_지엠캐딜락XT5,GM_지엠코리아,Cadillac_지엠코리아캐딜락,Cadillac_캐딜락코리아,Cadillac_캐딜락*,Cadillac_캐딜락에스컬레이드플래티넘,Cadillac_캐딜락CT6,Cadillac_캐딜락XT5,Cadillac_캐딜락에스컬레이드,Chrysler_크라이슬러피아트500X,Chrysler_크라이슬러지프,Chrysler_크라이슬러지프레니게이드,Chrysler_크라이슬러지프랭글러,Chrysler_크라이슬러지프컴패스,Ford_포드레인저,Ford_포드몬데오,Ford_포드익스플로러,Ford_포드쿠가,Ford_포드포커스,Ford_포드링컨MKZ,Ford_포드세일즈서비스코리아,Porsche_포르쉐파나메라*,Porsche_포르쉐코리아,Volkswagen_폭스바겐골프,Volkswagen_폭스바겐파사트,Volkswagen_폭스바겐파사트GT,Volkswagen_폭스바겐아테온,Volkswagen_폭스바겐투아렉,Nissan_한국닛산,Lexus_한국토요타렉서스ES300H,Toyota_한국토요타자동차,Lexus_한국토요타렉서스GS450H,Lexus_한국토요타렉서스GSF,Lexus_한국토요타렉서스SUV,Lexus_한국토요타자동차렉서스,Toyota_한국토요타프리우스,Toyota_한국토요타프리우스C,Toyota_한국토요타GR수프라,Citroen_한불모터스시트로엥,한불모터스DS7크로스백,Honda_혼다코리아,BMW_BMW코리아,BMW_BMW3시리즈,BMW_BMW6시리즈그란투리스모,MINI_BMW미니컨버터블,MINI_BMW미니컨트리맨,MINI_BMW미니쿠퍼,MINI_BMW미니클럽맨,MINI_BMW미니JCW클럽맨&컨트리맨,BMW_BMW코리아5시리즈,BMW_BMW코리아7시리즈,BMW_BMWI8,BMW_BMWM5,BMW_BMWX,BMW_BMWX3,BMW_BMWX5,BMW_BMWX6,BMW_BMWX7,BMW_BMWX드라이브,BMW_BMWX레인지,Chrysler_FCA지프,Maserati_FMK마세라티,Maserati_FMK마세라티그란투리스모,Citroen_한불모터스시트로엥C4칵투스,Citroen_한불모터스시트로엥C5에어크로스,Citroen_한불모터스시트로엥그랜드C4스페이스투어러,Citroen_한불모터스시트로엥그랜드C4피카소,Toyota_한국토요타RAV4,Toyota_한국토요타시에나,Toyota_한국토요타아발론,Toyota_한국토요타캠리,Toyota_한국토요타캠리&프리우스,Toyota_한국토요타프리우스프라임,Maserati_FMK마세라티기블리,Maserati_FMK마세라티르반떼,Maserati_FMK마세라티르반떼트로페오,Maserati_FMK마세라티르반떼GTS,Maserati_FMK마세라티SUV,Lexus_한국토요타렉서스RX450HL,Lexus_한국토요타렉서스RX,Lexus_한국토요타렉서스NX,Lexus_한국토요타렉서스LC500H,Lexus_한국토요타렉서스LS,Lexus_한국토요타렉서스LS500,Lexus_한국토요타렉서스LS500H,Lexus_한국토요타렉서스UX,Lexus_한국토요타렉서스UX250H,Chrysler_FCA지프체로키&그랜드체로키,Peugeot_한불모터스푸조2008,Peugeot_한불모터스푸조3008,Peugeot_한불모터스푸조308GT,Peugeot_한불푸조308,Peugeot_한불모터스푸조5008,Peugeot_한불모터스푸조508,Peugeot_한불모터스푸조SUV,Honda_혼다CR-V,Honda_혼다CR-V&파일럿,Honda_혼다ACCORD,Honda_혼다파일럿
1237,2019-05-22,6645.8,948.5,948.5,1490.3,,888.0,3295.5,2433.8,11805.8,14217.5,3239.0,7071.4,8302.4,8302.4,724.5,1177.6,11805.8,14217.5,32.3,2644.7,1200.7,7071.4,2239.1,7204.6,7204.6,4055.6,4055.6,6645.8,2514.0,355.5,824.7,452.3,859.5,2633.5,2956.4,2323.7,,,112.5,116.8,578.3,4535.2,4535.2,2604.0,1115.2,3349.0,3349.0,151.3,1223.0,926.3,4069.8,4069.8,4143.9,4.5,471.6,,3081.4,434.9,1239.1,712.4,1310.7,505.5,6890.8,1882.9,1335.0,3296.5,3296.5,604.4,1993.9,1993.9,6890.8,3863.6,2667.9,3716.3,974.7,3785.9,3785.9,3716.3,3701.2,2667.9,1633.6,372.3,923.3,4055.3,,1044.3,28.2,2093.7,290.6,3490.3,109.0,116.0,1461.1,2508.5,5671.8,8569.8,2130.1,1373.3,336.0,,,2288.5,58.5,2802.1,48.4,34.3,827.4,6353.9,1738.6,239.1,,238.1,1107.9,3843.4,8302.4,1010.1,28.2,222.0,345.1,254.3,201.8,108.0,770.9,,502.5,653.8,1868.7,3456.0,4281.4,2883.8,977.7,23.2,,4055.3,5783.8,600.4,301.7,48.4,,,4461.0,77.7,279.5,1291.6,1291.6,1291.6,2760.7,1346.1,1346.1,1346.1,1346.1,,25.2,45.4,6.0,58.5,58.5,13.1,117.0,117.0,,451.0,393.5,295.6,295.6,241.1,392.5,392.5,502.5,502.5,6922.0,512.6
1238,2019-05-23,6340.2,1171.5,1171.5,1217.9,,815.3,3492.3,2656.8,11263.0,13257.9,3033.2,7056.3,7970.4,7970.4,744.6,1108.9,11263.0,13257.9,37.3,2462.1,1259.3,7056.3,2064.5,6770.7,6770.7,3811.4,3811.4,6340.2,2704.3,349.6,662.4,535.8,938.3,2954.3,3395.3,2499.6,,,113.2,106.0,516.1,4047.7,4047.7,2422.3,1137.9,3312.7,3312.7,142.3,1293.6,1010.6,3940.3,3940.3,3852.5,,425.8,,2983.3,444.0,1183.6,658.9,1328.9,509.5,6718.2,1836.5,1377.3,3249.1,3249.1,358.2,1848.6,1848.6,6718.2,3990.7,2615.4,3862.6,870.8,3926.2,3926.2,3862.6,3731.4,2615.4,1516.6,382.4,870.8,3852.5,,949.5,29.2,1961.6,285.5,3475.2,93.8,132.2,1534.7,2408.6,5284.3,8303.4,1991.8,1450.0,420.7,,,2147.2,56.5,2437.8,50.4,30.2,780.0,6134.0,1704.3,256.3,,208.9,1646.7,3887.8,7970.4,1017.1,33.3,220.0,302.7,302.7,187.7,119.0,815.3,,557.0,593.3,1564.0,3449.9,4168.3,3192.6,853.6,13.1,,3852.5,5518.5,613.5,259.3,49.4,5.0,5.0,3451.9,80.7,283.5,1201.7,1201.7,1201.7,2675.0,1327.9,1327.9,1327.9,1327.9,,24.2,64.5,21.2,61.5,61.5,19.1,104.9,104.9,,456.1,396.5,314.8,314.8,251.2,401.6,401.6,492.4,492.4,7285.3,465.1
1239,2019-05-24,6608.3,1312.7,1312.7,882.9,,1318.8,6705.1,5527.5,11739.2,14019.7,3046.3,7354.9,7686.9,7686.9,689.1,1091.8,11739.2,14019.7,58.5,2552.9,1271.4,7354.9,2197.7,6956.4,6956.4,3915.9,3915.9,6608.3,2815.1,347.4,644.6,490.6,925.7,2821.0,3278.3,2602.0,,,108.7,99.0,515.9,4046.2,4046.2,2526.9,1197.9,2967.6,2967.6,133.2,1246.1,873.4,3954.8,3954.8,3737.5,,430.9,,2994.2,483.3,1157.4,700.3,1289.6,522.7,6575.9,1784.0,1348.1,3179.5,3179.5,342.0,1989.8,1989.8,6575.9,3543.7,1943.4,3425.7,739.6,3473.1,3473.1,3425.7,3559.9,1943.4,1578.1,345.1,938.4,3549.8,,918.2,38.3,1961.6,251.2,3640.6,123.1,134.2,1529.7,2331.9,5126.9,8360.9,1978.7,1436.9,350.1,,,2074.6,52.5,2429.8,64.5,23.2,883.9,6679.9,1837.5,276.5,,220.0,1169.5,3733.5,7686.9,951.5,29.2,209.9,385.5,289.6,181.6,148.3,812.3,,556.0,650.8,1528.7,3390.4,4341.9,3003.9,868.8,12.1,,3549.8,5996.8,654.9,277.5,71.6,,,3317.7,67.6,291.6,1163.4,1163.4,1163.4,2937.3,1343.0,1343.0,1343.0,1343.0,,29.2,40.3,14.1,49.4,49.4,24.2,124.1,124.1,,655.9,391.5,330.0,330.0,234.1,388.5,388.5,571.1,571.1,6757.6,395.5
1240,2019-05-25,7003.6,1096.8,1096.8,1009.0,,826.4,3656.8,2821.3,12441.6,15157.9,3703.2,8224.7,11038.0,11038.0,770.9,1210.8,12441.6,15157.9,59.5,2708.2,1350.1,8224.7,2415.6,7508.3,7508.3,4226.6,4226.6,7003.6,2725.9,366.8,652.7,505.1,914.1,2934.4,3420.0,2519.6,,,97.6,90.9,527.1,4134.2,4134.2,2745.2,1184.0,2783.9,2783.9,114.0,1276.4,800.1,4067.3,4067.3,3651.4,,383.9,3.2,3079.4,474.2,1202.8,652.8,1383.4,544.9,7137.0,1912.1,1538.8,3352.0,3352.0,321.9,2126.1,2126.1,7137.0,4191.6,2390.4,4066.4,562.0,4107.8,4107.8,4066.4,4072.5,2390.4,1805.1,344.1,902.1,3971.6,,940.4,46.4,1963.6,223.0,3440.8,98.9,126.1,1619.5,2503.4,5559.8,9014.8,2168.4,1416.7,342.0,,,2133.1,47.4,2396.5,56.5,29.2,950.5,6745.5,1844.5,251.2,,258.3,719.4,3820.2,11038.0,986.8,24.2,196.7,347.1,297.6,195.7,143.3,716.4,,641.7,587.2,1556.9,3709.2,4428.7,3186.6,1006.0,11.1,,3971.6,6574.9,635.7,266.4,36.3,5.0,5.0,2682.0,60.5,296.6,1351.1,1351.1,1351.1,2938.3,1442.9,1442.9,1442.9,1442.9,,28.2,54.5,,39.3,39.3,25.2,98.9,98.9,,446.0,356.2,305.7,305.7,243.1,410.6,410.6,544.9,544.9,6862.5,325.9
1241,2019-05-26,7112.7,891.0,891.0,1113.0,,829.4,3295.5,2456.0,12635.3,15528.2,3647.7,7632.4,9547.6,9547.6,751.7,1241.1,12635.3,15528.2,53.5,2716.3,1260.3,7632.4,2579.1,7783.8,7783.8,4381.7,4381.7,7112.7,2653.2,369.6,633.9,506.5,917.6,3011.0,3897.8,2452.4,,,99.6,95.2,520.7,4083.5,4083.5,2624.1,1109.5,3056.4,3056.4,146.3,1330.9,876.8,4236.9,4236.9,4036.6,,398.0,3.2,3207.8,434.9,1138.2,618.5,1343.0,490.4,7433.6,1953.5,1481.3,3916.1,3916.1,336.0,2406.6,2406.6,7433.6,4148.2,2436.8,4013.0,545.9,4042.2,4042.2,4013.0,3821.2,2436.8,1826.4,336.0,978.7,4327.8,,1037.3,26.2,1915.1,240.1,3516.5,78.7,97.9,1564.0,2304.6,5387.3,8828.1,2401.5,1523.6,364.2,,,1994.9,41.4,2371.2,74.6,25.2,1105.9,7138.0,1653.8,237.1,,221.0,572.1,3573.0,9547.6,1077.6,26.2,211.9,325.9,298.6,226.0,152.4,739.6,,828.4,523.7,1650.8,3756.7,4449.9,2970.6,839.5,8.0,,4327.8,6161.2,659.9,212.9,42.4,,,2303.6,77.7,262.3,1321.8,1321.8,1321.8,2653.8,1428.8,1428.8,1428.8,1428.8,,23.2,54.5,12.1,33.3,33.3,16.1,132.2,132.2,,400.6,348.1,312.8,312.8,234.1,468.2,468.2,500.5,500.5,6619.3,348.1
1242,2019-05-27,7059.8,942.4,942.4,991.9,,816.3,2999.9,2078.6,12541.4,14835.0,3952.4,7426.6,9380.1,9380.1,718.4,1391.5,12541.4,14835.0,32.3,2776.9,1101.9,7426.6,2341.0,7614.3,7614.3,4286.2,4286.2,7059.8,3782.4,349.1,586.5,505.3,854.3,3249.9,3501.9,3496.1,,,125.6,109.2,563.2,4416.7,4416.7,2579.1,1200.0,3944.3,3944.3,217.9,1317.8,841.9,4386.8,4386.8,4306.7,,405.1,,3321.4,520.6,1197.7,712.4,2005.0,522.7,7057.3,1806.2,1398.5,3313.7,3313.7,352.1,2105.9,2105.9,7057.3,3650.7,1809.2,3537.7,976.7,3592.2,3592.2,3537.7,3187.6,1809.2,1787.0,327.9,1836.5,3896.9,,1026.2,28.2,1886.9,298.6,3446.9,112.0,140.2,1395.5,2369.2,4612.3,8217.7,2137.1,1539.8,419.7,,,2273.4,68.6,2558.9,80.7,40.3,918.2,6936.2,1715.4,274.5,,220.0,2156.3,3865.7,9380.1,1198.7,38.3,215.9,301.7,253.2,181.6,123.1,897.0,,575.1,491.4,1651.8,3557.9,4611.3,2820.3,1031.2,14.1,,3896.9,5932.2,660.9,269.4,34.3,,,2577.1,50.4,290.6,1374.3,1374.3,1374.3,2464.1,1350.1,1350.1,1350.1,1350.1,,30.2,54.5,10.0,121.0,121.0,24.2,114.0,114.0,,482.3,398.5,348.1,348.1,245.2,423.8,423.8,578.2,578.2,7119.8,397.5
1243,2019-05-28,6610.6,852.6,852.6,1030.2,,879.9,3636.6,2703.2,11743.3,14406.2,3628.5,7422.5,8470.9,8470.9,829.4,1820.3,11743.3,14406.2,35.3,2718.3,1246.1,7422.5,2299.6,7363.0,7363.0,4144.8,4144.8,6610.6,4100.5,332.4,554.1,416.8,755.5,2974.8,2965.9,3790.1,,,119.1,106.0,527.4,4135.7,4135.7,2713.7,1203.2,3518.5,3518.5,185.6,1378.3,977.4,4180.6,4180.6,4391.1,,386.5,,3165.2,463.1,1155.3,746.7,1836.5,499.5,6710.2,1963.6,1436.9,3322.8,3322.8,473.2,1833.4,1833.4,6710.2,3371.2,2065.5,3259.2,923.3,3330.8,3330.8,3259.2,3199.7,2065.5,1631.6,347.1,1236.1,3861.6,,1033.2,40.3,1912.1,241.1,3420.7,77.7,141.2,1625.6,2491.3,4723.3,8355.9,2026.1,1387.4,417.7,,,2265.3,62.5,2343.0,67.6,30.2,896.0,6658.7,1688.1,231.0,,236.1,1480.2,3816.2,8470.9,1108.9,32.3,208.9,251.2,267.4,189.7,121.0,829.4,,566.1,553.0,1600.3,3344.0,4237.0,2773.8,923.3,20.1,,3861.6,6530.5,539.8,272.4,52.5,,,2531.7,90.8,292.6,1329.9,1329.9,1329.9,2548.8,1471.2,1471.2,1471.2,1471.2,,36.3,68.6,11.1,76.7,76.7,17.1,111.0,111.0,,453.0,406.6,357.2,357.2,238.1,388.5,388.5,484.3,484.3,7010.9,351.1
1244,2019-05-29,6629.9,852.6,852.6,1010.1,,870.8,3008.0,2220.9,11777.6,13921.8,3317.7,7214.7,8440.7,8440.7,788.1,1507.5,11777.6,13921.8,30.2,2632.6,1226.0,7214.7,2173.5,7434.6,7434.6,4185.1,4185.1,6629.9,2696.9,311.3,631.3,429.4,761.2,2357.9,2442.9,2492.8,,,125.3,114.5,523.1,4102.1,4102.1,2852.9,1204.7,3661.8,3661.8,339.0,1300.6,963.8,4315.2,4315.2,4087.7,,406.4,,3267.2,398.5,1059.5,702.3,1496.4,433.9,6485.1,1839.5,1365.2,3543.7,3543.7,574.1,1838.5,1838.5,6485.1,3185.6,1898.0,3060.4,871.8,3153.2,3153.2,3060.4,2956.5,1898.0,1631.6,318.8,968.6,3636.6,,956.6,41.4,1921.2,288.6,3641.7,94.8,135.2,1496.4,2337.9,4789.9,9180.3,2055.4,1369.2,404.6,,,2061.5,56.5,2187.6,63.5,36.3,840.5,6464.9,1595.3,243.1,,195.7,625.6,3555.9,8440.7,1122.1,43.4,233.1,301.7,251.2,186.6,242.1,877.9,,629.6,534.8,3141.2,3834.4,4405.5,2930.2,848.6,9.0,,3636.6,5570.9,619.5,274.5,29.2,5.0,5.0,2482.2,81.7,302.7,1109.9,1109.9,1109.9,2428.7,1327.9,1327.9,1327.9,1327.9,,43.4,61.5,19.1,57.5,57.5,17.1,112.0,112.0,,401.6,384.4,291.6,291.6,238.1,336.0,336.0,446.0,446.0,6393.3,367.3
1245,2019-05-30,6623.6,799.1,799.1,934.4,,688.1,2584.2,1838.5,11766.5,13335.6,3210.8,7522.4,8183.4,8183.4,699.2,1321.8,11766.5,13335.6,31.3,2697.2,1269.4,7522.4,2247.1,7056.3,7056.3,3972.1,3972.1,6623.6,2811.7,349.4,732.5,451.2,922.6,2487.6,2788.4,2598.9,,,112.2,115.1,505.9,3967.6,3967.6,2704.4,1190.7,3535.7,3535.7,252.2,1239.1,884.5,4312.7,4312.7,3993.1,,407.1,,3265.2,458.1,1048.4,717.4,1468.1,478.3,7111.8,2036.2,1448.0,4744.5,4744.5,444.0,1886.9,1886.9,7111.8,3171.4,2107.9,3059.4,881.9,3135.1,3135.1,3059.4,2806.2,2107.9,1779.9,302.7,1176.5,3580.1,,1058.5,25.2,2052.4,417.7,3471.1,117.0,115.0,1476.2,2443.9,4817.2,8836.2,1943.4,1390.5,427.8,,,2020.1,57.5,2202.7,64.5,41.4,847.6,6471.0,1660.9,248.2,,228.0,572.1,3719.3,8183.4,1093.8,37.3,301.7,274.5,259.3,186.6,186.6,761.8,,657.9,629.6,3149.2,3628.5,4042.2,2744.6,889.0,15.1,,3580.1,5583.0,647.8,275.5,40.3,,,2313.7,65.5,271.4,1159.4,1159.4,1159.4,2426.7,1308.7,1308.7,1308.7,1308.7,11.1,61.5,52.5,15.1,77.7,77.7,18.1,98.9,98.9,,394.5,387.5,281.5,281.5,275.5,379.4,379.4,439.9,439.9,6488.2,303.7
1246,2019-05-31,6439.6,779.0,779.0,886.9,,693.2,2791.0,2051.4,11439.6,13385.0,2975.7,6952.3,7725.3,7725.3,767.9,1161.4,11439.6,13385.0,27.2,2469.1,1107.9,6952.3,2126.1,6506.3,6506.3,3662.5,3662.5,6439.6,2612.3,275.2,539.5,479.5,789.9,2416.7,3244.1,2414.6,,,105.4,101.2,473.3,3711.9,3711.9,2429.1,1085.1,2958.5,2958.5,192.7,1189.6,732.0,4126.9,4126.9,3734.1,,380.0,,3124.6,455.1,1111.0,741.6,1513.6,562.0,6810.0,2047.3,1396.5,3870.7,3870.7,481.3,1818.3,1818.3,6810.0,3314.7,1960.6,3208.7,768.9,3274.3,3274.3,3208.7,2811.2,1960.6,1611.4,296.6,1128.1,3415.6,,916.2,39.3,2264.3,262.3,3090.7,100.9,122.1,1308.7,2372.2,4439.8,8242.9,1878.8,1330.9,376.4,,,2027.1,59.5,1982.7,52.5,31.3,746.7,6678.9,1605.4,273.4,,206.8,443.0,3484.2,7725.3,1014.1,22.2,204.8,256.3,264.4,183.6,143.3,702.3,,526.7,631.6,2521.6,3297.6,3836.4,2599.3,836.5,13.1,,3415.6,5376.2,574.1,289.6,31.3,7.0,7.0,1972.6,57.5,289.6,1095.8,1095.8,1095.8,2482.2,1206.8,1206.8,1206.8,1206.8,,51.5,32.3,17.1,53.5,53.5,20.1,104.9,104.9,,465.1,376.4,283.5,283.5,185.6,361.2,361.2,364.2,364.2,6134.0,317.8
1247,2019-06-01,6768.5,821.3,821.3,759.8,,662.9,3102.8,2323.8,12023.8,14721.0,3597.2,8208.6,7826.2,7826.2,867.8,1249.2,12023.8,14721.0,16.1,2691.1,1429.8,8208.6,2626.5,7373.1,7373.1,4150.5,4150.5,6768.5,2791.2,355.5,1037.9,561.7,884.5,2861.4,3391.7,2580.0,,,96.9,96.6,497.6,3902.3,3902.3,2639.1,1211.4,3144.2,3144.2,163.5,1405.6,922.9,4462.7,4462.7,4152.5,,359.4,,3378.8,398.5,1079.6,696.2,1700.2,594.3,7631.4,2102.8,1456.1,3695.1,3695.1,342.0,2051.4,2051.4,7631.4,4213.7,2759.7,4047.3,480.3,4073.5,4073.5,4047.3,3831.3,2759.7,2129.1,356.2,956.6,4583.1,,990.9,19.1,2056.4,279.5,3123.0,97.9,74.6,1516.6,2475.2,5389.3,9678.8,2147.2,1475.2,362.2,,,1947.4,54.5,2143.2,64.5,38.3,868.8,7229.8,1689.1,248.2,,233.1,414.7,3686.0,7826.2,890.0,41.4,167.5,255.3,319.9,210.9,178.6,621.6,,542.9,545.9,2346.0,3670.9,4619.4,2960.5,947.5,15.1,,4583.1,6025.0,662.9,251.2,53.5,,,1911.1,61.5,278.5,1220.9,1220.9,1220.9,2699.2,1376.3,1376.3,1376.3,1376.3,,44.4,54.5,7.0,50.4,50.4,,70.6,70.6,,365.3,350.1,234.1,234.1,188.7,383.4,383.4,353.1,353.1,6311.6,299.7
1248,2019-06-02,7105.9,743.6,743.6,1356.1,,733.6,3296.5,2497.4,12623.2,15122.6,3660.8,8274.2,8385.2,8385.2,879.9,2500.4,12623.2,15122.6,50.4,2949.4,1287.5,8274.2,2838.4,8113.7,8113.7,4567.4,4567.4,7105.9,2777.6,371.8,1125.6,555.6,895.2,2884.5,3486.7,2567.3,,,96.4,99.6,507.2,3977.9,3977.9,2565.7,1210.4,3193.6,3193.6,125.1,1331.9,862.4,4545.3,4545.3,4127.8,,399.3,3.2,3441.4,428.8,1150.3,730.5,1685.1,536.8,8034.0,2256.2,1698.2,3775.8,3775.8,341.0,2232.0,2232.0,8034.0,4944.3,3473.1,4753.6,560.0,4798.0,4798.0,4753.6,4719.3,3473.1,2088.7,407.6,959.6,6298.4,,1068.6,20.1,2302.6,253.2,3506.4,108.0,95.8,1507.5,2435.8,5364.1,9563.7,2280.4,1506.5,410.6,,,2795.1,52.5,2596.2,65.5,15.1,928.3,7157.2,1840.5,295.6,,238.1,380.4,3744.6,8385.2,1035.3,49.4,170.5,254.3,303.7,213.9,135.2,704.3,,575.1,523.7,2599.3,4207.7,4750.6,3009.0,1074.6,11.1,,6298.4,5668.8,603.4,290.6,56.5,5.0,5.0,2577.1,76.7,298.6,1268.4,1268.4,1268.4,2587.2,1392.5,1392.5,1392.5,1392.5,14.1,35.3,38.3,6.0,39.3,39.3,15.1,82.7,82.7,,455.1,412.7,232.0,232.0,250.2,376.4,376.4,438.9,438.9,6605.2,336.0
1249,2019-06-03,7507.5,842.5,842.5,867.8,7.0,723.5,3135.1,2242.1,13336.6,15688.7,3831.3,8685.9,9378.1,9378.1,827.4,1716.4,13336.6,15688.7,33.3,2952.5,1565.0,8685.9,2602.3,8542.6,8542.6,4808.8,4808.8,7507.5,2993.4,364.8,964.0,514.9,922.9,3086.6,4752.5,2766.9,,,127.2,121.8,595.1,4666.7,4666.7,2951.2,1228.5,3831.3,3831.3,587.2,1984.8,1286.7,4958.6,4958.6,4568.3,,416.1,,3754.3,1152.3,1990.8,1505.5,12176.1,1082.7,8201.5,2681.0,1777.9,3895.9,3895.9,358.2,2127.1,2127.1,8201.5,4288.4,3038.2,4111.8,939.4,4211.7,4211.7,4111.8,3674.9,3038.2,1927.3,354.1,919.2,5250.1,,1029.2,39.3,2085.7,284.5,3747.6,119.0,119.0,1644.7,2510.5,5931.2,9263.0,2224.9,1643.7,372.3,,,2788.0,59.5,2507.5,64.5,27.2,750.7,6970.5,1862.7,277.5,,199.8,507.5,4000.8,9378.1,1086.7,45.4,226.0,274.5,256.3,193.7,155.4,911.1,9.0,550.9,619.5,2225.9,3949.4,4531.6,2984.7,1060.5,9.0,,5250.1,6318.6,720.5,295.6,44.4,,,2388.4,76.7,337.0,1219.9,1219.9,1219.9,3023.1,1358.1,1358.1,1358.1,1358.1,,26.2,56.5,15.1,58.5,58.5,26.2,80.7,80.7,,462.1,492.4,336.0,336.0,282.5,484.3,484.3,412.7,412.7,7114.8,532.8
1250,2019-06-04,6982.6,794.1,794.1,878.9,5.0,709.3,2764.8,1951.5,12404.2,14578.7,3548.8,8081.4,8390.2,8390.2,735.6,1282.5,12404.2,14578.7,19.1,2927.2,1306.7,8081.4,2454.0,7424.5,7424.5,4179.4,4179.4,6982.6,2463.5,344.8,635.4,497.7,758.8,2433.0,2897.1,2277.0,,,118.6,126.0,535.9,4203.0,4203.0,2629.9,1104.8,3675.9,3675.9,228.0,1432.8,878.5,4475.4,4475.4,4408.1,7.1,408.4,,3388.5,714.4,1109.9,808.2,2131.1,596.3,7597.1,2637.6,1734.6,3897.9,3897.9,341.0,2290.5,2290.5,7597.1,3549.8,2347.0,3393.4,869.8,3459.0,3459.0,3393.4,3720.3,2347.0,1697.2,396.5,897.0,5145.1,,1009.0,34.3,2097.8,262.3,3333.9,95.8,127.1,1334.0,2388.4,6142.1,10800.8,2187.6,1571.1,381.4,,,2712.3,53.5,2476.2,54.5,24.2,670.0,6806.0,2949.4,333.0,,238.1,787.0,3731.4,8390.2,1083.7,50.4,241.1,287.5,240.1,210.9,150.3,938.4,,586.2,549.9,2332.9,3679.0,4226.9,2848.5,1001.0,9.0,,5145.1,5978.6,659.9,318.8,73.6,,,1885.9,51.5,302.7,1114.0,1114.0,1114.0,2927.2,1568.1,1568.1,1568.1,1568.1,17.1,49.4,50.4,8.0,55.5,55.5,19.1,88.8,88.8,,501.5,408.6,291.6,291.6,281.5,427.8,427.8,433.9,433.9,6561.8,468.2
